"","UniqueReceptionTime","MD5_Hash","Label","PennType","Parameter","EventTime","vies","item","frase","lista","genero","escolaridade","nativo","resposta","minhaescala"
"1593",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038822068","teste",31,"Os lavradores incendiaram um terreno.","D","Feminino","Ensino Médio completo","Sim","Apenas um","4"
"1594",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038847612","distributivo",37,"Os idosos tomaram um comprimido.","D","Feminino","Ensino Médio completo","Sim","Mais de um","4"
"1595",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038881548","teste",8,"As crianças plantaram uma árvore.","D","Feminino","Ensino Médio completo","Sim","Apenas um","3"
"1596",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038910403","coletivo",55,"As biólogas despoluíram um rio.","D","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1597",1633038942,"8336680c809ea073b42f80722a7b7935","experiment","Scale","Choice","1633038931799","teste",28,"Os turistas visitaram uma cidade.","D","Feminino","Ensino Médio completo","Sim","Apenas um","3"
"1598",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043209189","distributivo",40,"Os adolescentes espremeram uma espinha.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1599",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043243759","coletivo",57,"Os atletas pintaram uma quadra.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1600",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043272142","teste",21,"As mulheres instalaram um lustre.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1601",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043329830","distributivo",47,"Os manobristas estacionaram um carro.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1602",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043356836","distributivo",34,"As trabalhadoras quebraram um dedo.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1603",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043386182","teste",30,"As meninas confeitaram um bolo.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1604",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043414900","teste",3,"Os faxineiros limparam uma sala.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1605",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043442097","coletivo",64,"As atrizes encenaram uma peça.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1606",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043469089","teste",15,"Os lenhadores cortaram uma árvore.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1607",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043496437","distributivo",36,"Os rapazes furaram uma orelha.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1608",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043525543","teste",11,"As arrumadeiras arrumaram um quarto.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1609",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043552593","teste",5,"As ativistas replantaram um canteiro.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1610",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043580938","coletivo",59,"Os trabalhadores fabricaram uma ferramenta.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1611",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043607978","teste",24,"Os jardineiros molharam um jardim.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1612",1633043642,"ba2d5665a2f2ffd7f4c60a080a2892fc","experiment","Scale","Choice","1633043635399","teste",18,"Os refugiados compraram um terreno.","A","Feminino","Ensino Superior completo","Sim","Apenas um","5"
"1613",1633058850,"65de8d37e4c0916c801f1cd543163270","experiment","Scale","Choice","1633058458527","teste",9,"As diaristas varreram um escritório.","B","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"1614",1633058850,"65de8d37e4c0916c801f1cd543163270","experiment","Scale","Choice","1633058483418","teste",20,"As arquitetas reformaram um cômodo.","B","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"1615",1633058850,"65de8d37e4c0916c801f1cd543163270","experiment","Scale","Choice","1633058506663","teste",10,"Os carregadores moveram uma mesa.","B","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"1616",1633058850,"65de8d37e4c0916c801f1cd543163270","experiment","Scale","Choice","1633058537130","distributivo",39,"As alunas mascaram um chiclete.","B","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"1617",1633058850,"65de8d37e4c0916c801f1cd543163270","experiment","Scale","Choice","1633058560223","coletivo",63,"Os jardineiros capinaram um jardim.","B","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"1618",1633058850,"65de8d37e4c0916c801f1cd543163270","experiment","Scale","Choice","1633058617486","coletivo",49,"Os ajudantes ergueram um piano.","B","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"1619",1633058850,"65de8d37e4c0916c801f1cd543163270","experiment","Scale","Choice","1633058667431","distributivo",41,"As costureiras conseguiram um emprego.","B","Masculino","Ensino Superior completo","Sim","Apenas um","1"
"1620",1633058850,"65de8d37e4c0916c801f1cd543163270","experiment","Scale","Choice","1633058690267","coletivo",60,"Os companheiros carregaram um caminhão.","B","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"1621",1633058850,"65de8d37e4c0916c801f1cd543163270","experiment","Scale","Choice","1633058713368","teste",13,"As presidiárias bloquearam uma passagem.","B","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"1622",1633058850,"65de8d37e4c0916c801f1cd543163270","experiment","Scale","Choice","1633058740267","coletivo",58,"Os construtores reformaram uma praça.","B","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"1623",1633058850,"65de8d37e4c0916c801f1cd543163270","experiment","Scale","Choice","1633058767695","teste",25,"Os funcionários podaram uma árvore.","B","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"1624",1633058850,"65de8d37e4c0916c801f1cd543163270","experiment","Scale","Choice","1633058794891","teste",14,"Os estudantes comeram uma salada.","B","Masculino","Ensino Superior completo","Sim","Apenas um","2"
"1625",1633058850,"65de8d37e4c0916c801f1cd543163270","experiment","Scale","Choice","1633058817512","teste",26,"Os diretores dirigiram uma série.","B","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"1626",1633058850,"65de8d37e4c0916c801f1cd543163270","experiment","Scale","Choice","1633058840780","teste",19,"As jornalistas investigaram um caso.","B","Masculino","Ensino Superior completo","Sim","Apenas um","5"
"1627",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633091947365","teste",17,"Os alpinistas montaram uma barraca.","C","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1628",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633091972382","teste",29,"As cozinheiras prepararam um jantar.","C","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1629",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633091999137","teste",7,"Os pedreiros ergueram uma parede.","C","Feminino","Ensino Superior incompleto","Sim","Apenas um","2"
"1630",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633092054767","coletivo",54,"As ativistas abraçaram um baobá.","C","Feminino","Ensino Superior incompleto","Sim","Apenas um","2"
"1631",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633092077680","teste",16,"As paisagistas ergueram um vaso.","C","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1632",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633092101516","coletivo",61,"As bombeiras esvaziaram um tanque.","C","Feminino","Ensino Superior incompleto","Sim","Apenas um","4"
"1633",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633092126539","teste",27,"Os vândalos derrubaram uma parede.","C","Feminino","Ensino Superior incompleto","Sim","Apenas um","4"
"1634",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633092150557","teste",12,"Os amigos organizaram uma festa.","C","Feminino","Ensino Superior incompleto","Sim","Apenas um","4"
"1635",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633092175710","distributivo",44,"Os doentes fizeram uma tomografia.","C","Feminino","Ensino Superior incompleto","Sim","Mais de um","4"
"1636",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633092200858","distributivo",33,"Os meninos comeram uma uva.","C","Feminino","Ensino Superior incompleto","Sim","Mais de um","4"
"1637",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633092226281","coletivo",52,"Os soldados destruíram uma cidade.","C","Feminino","Ensino Superior incompleto","Sim","Apenas um","3"
"1638",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633092253427","distributivo",35,"Os pacientes agendaram uma endoscopia.","C","Feminino","Ensino Superior incompleto","Sim","Mais de um","3"
"1639",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633092281515","distributivo",48,"As competidoras acertaram um alvo.","C","Feminino","Ensino Superior incompleto","Sim","Mais de um","5"
"1640",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633092303713","teste",23,"As editoras revisaram um livro.","C","Feminino","Ensino Superior incompleto","Sim","Mais de um","1"
"1641",1633092327,"7ab3bf36c56fbd3bc890fe18e90053f0","experiment","Scale","Choice","1633092325425","coletivo",56,"Os pedreiros construíram uma casa.","C","Feminino","Ensino Superior incompleto","Sim","Apenas um","4"
"1642",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092293567","teste",7,"Os pedreiros ergueram uma parede.","C","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1643",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092318794","teste",16,"As paisagistas ergueram um vaso.","C","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1644",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092345653","coletivo",52,"Os soldados destruíram uma cidade.","C","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1645",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092370470","teste",29,"As cozinheiras prepararam um jantar.","C","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1646",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092395168","coletivo",56,"Os pedreiros construíram uma casa.","C","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1647",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092418543","teste",27,"Os vândalos derrubaram uma parede.","C","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1648",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092441959","coletivo",54,"As ativistas abraçaram um baobá.","C","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1649",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092467791","teste",12,"Os amigos organizaram uma festa.","C","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1650",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092492973","distributivo",33,"Os meninos comeram uma uva.","C","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1651",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092519111","distributivo",44,"Os doentes fizeram uma tomografia.","C","Feminino","Ensino Médio completo","Sim","Mais de um","5"
"1652",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092543728","teste",22,"Os sambistas comeram uma feijoada.","C","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1653",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092567191","teste",17,"Os alpinistas montaram uma barraca.","C","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1654",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092591857","coletivo",61,"As bombeiras esvaziaram um tanque.","C","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1655",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092620039","distributivo",35,"Os pacientes agendaram uma endoscopia.","C","Feminino","Ensino Médio completo","Sim","Mais de um","5"
"1656",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092643246","teste",23,"As editoras revisaram um livro.","C","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1657",1633092670,"f096e27e3e8819b1aa909eceff845e55","experiment","Scale","Choice","1633092666596","distributivo",48,"As competidoras acertaram um alvo.","C","Feminino","Ensino Médio completo","Sim","Apenas um","5"
"1658",1633096170,"caf2f52e1f9581a553e5297218f4de08","experiment","Scale","Choice","1633095721523","teste",18,"Os refugiados compraram um terreno.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1659",1633096170,"caf2f52e1f9581a553e5297218f4de08","experiment","Scale","Choice","1633095750223","teste",30,"As meninas confeitaram um bolo.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1660",1633096170,"caf2f52e1f9581a553e5297218f4de08","experiment","Scale","Choice","1633095778363","coletivo",64,"As atrizes encenaram uma peça.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1661",1633096170,"caf2f52e1f9581a553e5297218f4de08","experiment","Scale","Choice","1633095806308","teste",21,"As mulheres instalaram um lustre.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1662",1633096170,"caf2f52e1f9581a553e5297218f4de08","experiment","Scale","Choice","1633095833412","teste",11,"As arrumadeiras arrumaram um quarto.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1663",1633096170,"caf2f52e1f9581a553e5297218f4de08","experiment","Scale","Choice","1633095861871","teste",24,"Os jardineiros molharam um jardim.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1664",1633096170,"caf2f52e1f9581a553e5297218f4de08","experiment","Scale","Choice","1633095933862","coletivo",59,"Os trabalhadores fabricaram uma ferramenta.","A","Feminino","Ensino Superior incompleto","Sim","Mais de um","5"
"1665",1633096170,"caf2f52e1f9581a553e5297218f4de08","experiment","Scale","Choice","1633095962439","coletivo",57,"Os atletas pintaram uma quadra.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1666",1633096170,"caf2f52e1f9581a553e5297218f4de08","experiment","Scale","Choice","1633095991941","teste",3,"Os faxineiros limparam uma sala.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1667",1633096170,"caf2f52e1f9581a553e5297218f4de08","experiment","Scale","Choice","1633096019008","teste",15,"Os lenhadores cortaram uma árvore.","A","Feminino","Ensino Superior incompleto","Sim","Mais de um","5"
"1668",1633096170,"caf2f52e1f9581a553e5297218f4de08","experiment","Scale","Choice","1633096048402","distributivo",47,"Os manobristas estacionaram um carro.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1669",1633096170,"caf2f52e1f9581a553e5297218f4de08","experiment","Scale","Choice","1633096078167","teste",5,"As ativistas replantaram um canteiro.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
"1670",1633096170,"caf2f52e1f9581a553e5297218f4de08","experiment","Scale","Choice","1633096105635","coletivo",62,"Os voluntários limparam uma praia.","A","Feminino","Ensino Superior incompleto","Sim","Apenas um","5"
